event_id,release_version,item_index,item_kind,category,item_text,note_status,source_url,source_ref,evidence_class
"pi-coding-agent-0.75.4-023","0.75.4","23","BULLET","Fixed","Fixed OpenAI prompt cache keys inherited from `@earendil-works/pi-ai` to stay within the 64-character provider limit ([#4720](https://github.com/earendil-works/pi/issues/4720)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.75.4/packages/coding-agent/CHANGELOG.md","v0.75.4@3533843dd781dcd233f51854fc883ec246a6a919","EXTRACTED"
"pi-coding-agent-0.75.4-024","0.75.4","24","BULLET","Fixed","Fixed Windows npm-family package commands for fnm-managed Node.js installs that expose both extensionless Unix scripts and `.cmd` shims ([#4793](https://github.com/earendil-works/pi/issues/4793)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.75.4/packages/coding-agent/CHANGELOG.md","v0.75.4@3533843dd781dcd233f51854fc883ec246a6a919","EXTRACTED"
"pi-coding-agent-0.75.3-001","0.75.3","1","BULLET","Fixed","Fixed undici 8 HTTP/2 destroyed-session races crashing the Node CLI by preserving the previous HTTP/1.1-only fetch dispatcher behavior ([#4681](https://github.com/earendil-works/pi/issues/4681)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.75.3/packages/coding-agent/CHANGELOG.md","v0.75.3@a7d8dd3d5db7d66aa5cc6886e32768b1196ce91f","EXTRACTED"
"pi-coding-agent-0.75.2-001","0.75.2","1","BULLET","Fixed","Fixed Bun-compiled release binaries failing to start when Bun's built-in undici shim lacks npm undici's `install` export ([#4661](https://github.com/earendil-works/pi-mono/pull/4661) by [@dmasiero](https://github.com/dmasiero)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.75.2/packages/coding-agent/CHANGELOG.md","v0.75.2@ea713ba1744e5cf1c5a1914a8d7e7328583042e1","EXTRACTED"
"pi-coding-agent-0.75.2-002","0.75.2","2","BULLET","Fixed","Fixed Xiaomi MiMo generated model metadata to replay assistant tool-call messages with `reasoning_content` for thinking-mode multi-turn requests, inherited from `@earendil-works/pi-ai` ([#4678](https://github.com/earendil-works/pi/issues/4678)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.75.2/packages/coding-agent/CHANGELOG.md","v0.75.2@ea713ba1744e5cf1c5a1914a8d7e7328583042e1","EXTRACTED"
"pi-coding-agent-0.75.2-003","0.75.2","3","BULLET","Fixed","Fixed Windows external editor handoff so vim/nvim can receive input after opening from the TUI ([#4612](https://github.com/earendil-works/pi/issues/4612)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.75.2/packages/coding-agent/CHANGELOG.md","v0.75.2@ea713ba1744e5cf1c5a1914a8d7e7328583042e1","EXTRACTED"
"pi-coding-agent-0.75.2-004","0.75.2","4","BULLET","Fixed","Fixed Windows npm self-updates to move loaded native dependency packages out of the active install before reinstalling pi ([#4157](https://github.com/earendil-works/pi/issues/4157)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.75.2/packages/coding-agent/CHANGELOG.md","v0.75.2@ea713ba1744e5cf1c5a1914a8d7e7328583042e1","EXTRACTED"
"pi-coding-agent-0.75.2-005","0.75.2","5","BULLET","Fixed","Fixed `pi update --self` detection for pnpm v11 global installs whose package path resolves through the pnpm store ([#4647](https://github.com/earendil-works/pi/issues/4647)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.75.2/packages/coding-agent/CHANGELOG.md","v0.75.2@ea713ba1744e5cf1c5a1914a8d7e7328583042e1","EXTRACTED"
"pi-coding-agent-0.75.2-006","0.75.2","6","BULLET","Fixed","Fixed Windows pnpm self-updates to resolve pnpm command shims and run through pnpm instead of requiring manual updates ([#4157](https://github.com/earendil-works/pi/issues/4157)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.75.2/packages/coding-agent/CHANGELOG.md","v0.75.2@ea713ba1744e5cf1c5a1914a8d7e7328583042e1","EXTRACTED"
"pi-coding-agent-0.75.2-007","0.75.2","7","BULLET","Fixed","Fixed Windows npm-family command execution to use cross-spawn instead of parsing `.cmd` shim internals ([#4665](https://github.com/earendil-works/pi/issues/4665)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.75.2/packages/coding-agent/CHANGELOG.md","v0.75.2@ea713ba1744e5cf1c5a1914a8d7e7328583042e1","EXTRACTED"
"pi-coding-agent-0.75.1-001","0.75.1","1","BULLET","Fixed","Fixed config selectors to scale their visible row count to terminal height ([#4243](https://github.com/earendil-works/pi-mono/pull/4243) by [@samjonester](https://github.com/samjonester)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.75.1/packages/coding-agent/CHANGELOG.md","v0.75.1@73a61654af52f8b02439d697a3b74126fa6b6782","EXTRACTED"
"pi-coding-agent-0.75.1-002","0.75.1","2","BULLET","Fixed","Fixed Anthropic-compatible API-key requests to ignore unrelated `ANTHROPIC_AUTH_TOKEN` environment values, avoiding invalid bearer credentials for providers such as Xiaomi MiMo inherited from `@earendil-works/pi-ai` ([#4342](https://github.com/earendil-works/pi/issues/4342)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.75.1/packages/coding-agent/CHANGELOG.md","v0.75.1@73a61654af52f8b02439d697a3b74126fa6b6782","EXTRACTED"
"pi-coding-agent-0.75.1-003","0.75.1","3","BULLET","Fixed","Fixed Amazon Bedrock message conversion to skip unknown content blocks instead of failing the stream, inherited from `@earendil-works/pi-ai` ([#4223](https://github.com/earendil-works/pi/issues/4223)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.75.1/packages/coding-agent/CHANGELOG.md","v0.75.1@73a61654af52f8b02439d697a3b74126fa6b6782","EXTRACTED"
"pi-coding-agent-0.75.1-004","0.75.1","4","BULLET","Fixed","Fixed Azure OpenAI Responses and OpenAI Responses error formatting to prefix HTTP status codes onto `errorMessage`, so transient 5xx and 429 errors are correctly matched by the agent-level auto-retry classifier inherited from `@earendil-works/pi-ai` ([#4232](https://github.com/earendil-works/pi/issues/4232)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.75.1/packages/coding-agent/CHANGELOG.md","v0.75.1@73a61654af52f8b02439d697a3b74126fa6b6782","EXTRACTED"
"pi-coding-agent-0.75.1-005","0.75.1","5","BULLET","Fixed","Fixed OpenCode Go Kimi reasoning replay by normalizing streamed `reasoning` fields back to `reasoning_content` for OpenCode Go only, inherited from `@earendil-works/pi-ai` ([#4251](https://github.com/earendil-works/pi/issues/4251)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.75.1/packages/coding-agent/CHANGELOG.md","v0.75.1@73a61654af52f8b02439d697a3b74126fa6b6782","EXTRACTED"
"pi-coding-agent-0.75.1-006","0.75.1","6","BULLET","Fixed","Fixed Xiaomi MiMo model metadata to use the OpenAI-compatible endpoints and `openai-completions` API, restoring multi-turn thinking/tool-call sessions inherited from `@earendil-works/pi-ai` ([#4505](https://github.com/earendil-works/pi/issues/4505)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.75.1/packages/coding-agent/CHANGELOG.md","v0.75.1@73a61654af52f8b02439d697a3b74126fa6b6782","EXTRACTED"
"pi-coding-agent-0.75.1-007","0.75.1","7","BULLET","Fixed","Fixed JSON parse failures for compressed fetch responses under Node 26.0 by installing undici fetch globals alongside pi's global dispatcher ([#4650](https://github.com/earendil-works/pi/issues/4650), [#4652](https://github.com/earendil-works/pi/issues/4652), [#4653](https://github.com/earendil-works/pi/issues/4653)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.75.1/packages/coding-agent/CHANGELOG.md","v0.75.1@73a61654af52f8b02439d697a3b74126fa6b6782","EXTRACTED"
"pi-coding-agent-0.75.1-008","0.75.1","8","BULLET","Fixed","Fixed npm-family package commands on Windows to avoid shell argument splitting when install prefixes contain spaces ([#4623](https://github.com/earendil-works/pi/issues/4623)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.75.1/packages/coding-agent/CHANGELOG.md","v0.75.1@73a61654af52f8b02439d697a3b74126fa6b6782","EXTRACTED"
"pi-coding-agent-0.75.1-009","0.75.1","9","BULLET","Removed","Removed non-working OpenAI Codex fast model variants inherited from `@earendil-works/pi-ai`.","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.75.1/packages/coding-agent/CHANGELOG.md","v0.75.1@73a61654af52f8b02439d697a3b74126fa6b6782","EXTRACTED"
"pi-coding-agent-0.75.0-001","0.75.0","1","BULLET","Breaking Changes","Raised the minimum supported Node.js version to 22.19.0.","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.75.0/packages/coding-agent/CHANGELOG.md","v0.75.0@12f5c00cc1332e04d18e2120b71731627174bcc7","EXTRACTED"
"pi-coding-agent-0.75.0-002","0.75.0","2","BULLET","Fixed","Fixed compaction summary calls to use custom agent stream functions, preserving proxy-backed LLM routing ([#4484](https://github.com/earendil-works/pi/issues/4484)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.75.0/packages/coding-agent/CHANGELOG.md","v0.75.0@12f5c00cc1332e04d18e2120b71731627174bcc7","EXTRACTED"
"pi-coding-agent-0.75.0-003","0.75.0","3","BULLET","Fixed","Fixed system prompt and context file boundaries to use explicit XML tags instead of Markdown headings, reducing inconsistent boundary ingestion by models ([#4541](https://github.com/earendil-works/pi-mono/pull/4541) by [@herrnel](https://github.com/herrnel)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.75.0/packages/coding-agent/CHANGELOG.md","v0.75.0@12f5c00cc1332e04d18e2120b71731627174bcc7","EXTRACTED"
"pi-coding-agent-0.75.0-004","0.75.0","4","BULLET","Fixed","Fixed OpenAI Codex generated model metadata to use the current upstream model list inherited from `@earendil-works/pi-ai` ([#4603](https://github.com/earendil-works/pi-mono/pull/4603) by [@mattiacerutti](https://github.com/mattiacerutti)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.75.0/packages/coding-agent/CHANGELOG.md","v0.75.0@12f5c00cc1332e04d18e2120b71731627174bcc7","EXTRACTED"
"pi-coding-agent-0.75.0-005","0.75.0","5","BULLET","Fixed","Fixed GitHub Copilot GPT model thinking metadata inherited from `@earendil-works/pi-ai` to map unsupported minimal thinking to low ([#4622](https://github.com/earendil-works/pi-mono/pull/4622) by [@mattiacerutti](https://github.com/mattiacerutti)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.75.0/packages/coding-agent/CHANGELOG.md","v0.75.0@12f5c00cc1332e04d18e2120b71731627174bcc7","EXTRACTED"
"pi-coding-agent-0.75.0-006","0.75.0","6","BULLET","Fixed","Fixed user-scoped npm pi packages to install under `~/.pi/agent/npm/` instead of npm's global package root, avoiding permission errors with system-managed Node installs ([#4587](https://github.com/earendil-works/pi/issues/4587)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.75.0/packages/coding-agent/CHANGELOG.md","v0.75.0@12f5c00cc1332e04d18e2120b71731627174bcc7","EXTRACTED"
"pi-coding-agent-0.75.0-007","0.75.0","7","BULLET","Fixed","Fixed Mistral requests failing after the global fetch proxy/timeout workaround by removing the custom fetch override and using undici 8 dispatcher support instead ([#4619](https://github.com/earendil-works/pi/issues/4619)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.75.0/packages/coding-agent/CHANGELOG.md","v0.75.0@12f5c00cc1332e04d18e2120b71731627174bcc7","EXTRACTED"
"pi-coding-agent-0.75.0-008","0.75.0","8","BULLET","Fixed","Fixed default output token requests for models whose advertised output limit is effectively their full context window, avoiding impossible provider requests inherited from `@earendil-works/pi-ai` ([#4614](https://github.com/earendil-works/pi/issues/4614)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.75.0/packages/coding-agent/CHANGELOG.md","v0.75.0@12f5c00cc1332e04d18e2120b71731627174bcc7","EXTRACTED"
"pi-coding-agent-0.74.1-001","0.74.1","1","BULLET","New Features","**Image generation support** - Added image generation APIs, generated image model metadata, and built-in OpenRouter image generation support inherited from `@earendil-works/pi-ai`.","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.74.1/packages/coding-agent/CHANGELOG.md","v0.74.1@2c708492e30a3e9577075f2145d411cd95713033","EXTRACTED"
"pi-coding-agent-0.74.1-002","0.74.1","2","BULLET","New Features","**Together AI provider** - Added Together AI as a built-in provider with `/login` API-key auth, default model resolution, and setup docs. See [README.md#providers--models](README.md#providers--models) and [docs/providers.md](docs/providers.md).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.74.1/packages/coding-agent/CHANGELOG.md","v0.74.1@2c708492e30a3e9577075f2145d411cd95713033","EXTRACTED"
"pi-coding-agent-0.74.1-003","0.74.1","3","BULLET","New Features","**Windows ARM64 standalone binaries** - Added standalone release artifacts for Windows ARM64.","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.74.1/packages/coding-agent/CHANGELOG.md","v0.74.1@2c708492e30a3e9577075f2145d411cd95713033","EXTRACTED"
"pi-coding-agent-0.74.1-004","0.74.1","4","BULLET","New Features","**Improved terminal and markdown rendering** - Added markdown list indentation, task-list checkbox rendering, large markdown robustness, and inline image placement fixes inherited from `@earendil-works/pi-tui`.","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.74.1/packages/coding-agent/CHANGELOG.md","v0.74.1@2c708492e30a3e9577075f2145d411cd95713033","EXTRACTED"
"pi-coding-agent-0.74.1-005","0.74.1","5","BULLET","Added","Added image generation support from `@earendil-works/pi-ai`, including image generation APIs, image model metadata, and built-in OpenRouter image generation support ([#3887](https://github.com/earendil-works/pi-mono/pull/3887) by [@cristinaponcela](https://github.com/cristinaponcela)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.74.1/packages/coding-agent/CHANGELOG.md","v0.74.1@2c708492e30a3e9577075f2145d411cd95713033","EXTRACTED"
"pi-coding-agent-0.74.1-006","0.74.1","6","BULLET","Added","Added Together AI to built-in provider setup, `/login` API-key auth, and default model resolution ([#3624](https://github.com/earendil-works/pi-mono/pull/3624) by [@Nutlope](https://github.com/Nutlope)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.74.1/packages/coding-agent/CHANGELOG.md","v0.74.1@2c708492e30a3e9577075f2145d411cd95713033","EXTRACTED"
"pi-coding-agent-0.74.1-007","0.74.1","7","BULLET","Added","Added Windows ARM64 standalone binary release artifacts ([#4458](https://github.com/earendil-works/pi/pull/4458) by [@brianmichel](https://github.com/brianmichel)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.74.1/packages/coding-agent/CHANGELOG.md","v0.74.1@2c708492e30a3e9577075f2145d411cd95713033","EXTRACTED"
"pi-coding-agent-0.74.1-008","0.74.1","8","BULLET","Fixed","Fixed Node 26 OpenAI-compatible streams timing out after five idle minutes by routing global fetch through pi's undici dispatcher ([#4519](https://github.com/earendil-works/pi/issues/4519)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.74.1/packages/coding-agent/CHANGELOG.md","v0.74.1@2c708492e30a3e9577075f2145d411cd95713033","EXTRACTED"
"pi-coding-agent-0.74.1-009","0.74.1","9","BULLET","Fixed","Fixed pnpm global package installs by resolving the global package root from pnpm's layout.","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.74.1/packages/coding-agent/CHANGELOG.md","v0.74.1@2c708492e30a3e9577075f2145d411cd95713033","EXTRACTED"
"pi-coding-agent-0.74.1-010","0.74.1","10","BULLET","Fixed","Fixed macOS clipboard access errors under sandboxed pasteboard denial so they do not abort the process ([#4492](https://github.com/earendil-works/pi/issues/4492)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.74.1/packages/coding-agent/CHANGELOG.md","v0.74.1@2c708492e30a3e9577075f2145d411cd95713033","EXTRACTED"
"pi-coding-agent-0.74.1-011","0.74.1","11","BULLET","Fixed","Fixed the scoped model startup hint to show the configured model-cycle keybinding ([#4508](https://github.com/earendil-works/pi/issues/4508)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.74.1/packages/coding-agent/CHANGELOG.md","v0.74.1@2c708492e30a3e9577075f2145d411cd95713033","EXTRACTED"
"pi-coding-agent-0.74.1-012","0.74.1","12","BULLET","Fixed","Fixed resource path display to disambiguate package/resource names that collide across package locations.","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.74.1/packages/coding-agent/CHANGELOG.md","v0.74.1@2c708492e30a3e9577075f2145d411cd95713033","EXTRACTED"
"pi-coding-agent-0.74.1-013","0.74.1","13","BULLET","Fixed","Fixed `fd` auto-download on macOS x86_64 by pinning the last release that ships an Intel macOS binary ([#4559](https://github.com/earendil-works/pi/issues/4559)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.74.1/packages/coding-agent/CHANGELOG.md","v0.74.1@2c708492e30a3e9577075f2145d411cd95713033","EXTRACTED"
"pi-coding-agent-0.74.1-014","0.74.1","14","BULLET","Fixed","Fixed skill diagnostics to stop warning when a skill name differs from its parent directory ([#4534](https://github.com/earendil-works/pi/issues/4534)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.74.1/packages/coding-agent/CHANGELOG.md","v0.74.1@2c708492e30a3e9577075f2145d411cd95713033","EXTRACTED"
"pi-coding-agent-0.74.1-015","0.74.1","15","BULLET","Fixed","Fixed prompt template argument parsing to split unquoted multiline input on newlines ([#4553](https://github.com/earendil-works/pi/issues/4553)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.74.1/packages/coding-agent/CHANGELOG.md","v0.74.1@2c708492e30a3e9577075f2145d411cd95713033","EXTRACTED"
"pi-coding-agent-0.74.1-016","0.74.1","16","BULLET","Fixed","Fixed `--resume` session listing to cap in-flight session metadata loads and avoid OOM on large session histories ([#4583](https://github.com/earendil-works/pi/issues/4583)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.74.1/packages/coding-agent/CHANGELOG.md","v0.74.1@2c708492e30a3e9577075f2145d411cd95713033","EXTRACTED"
"pi-coding-agent-0.74.1-017","0.74.1","17","BULLET","Fixed","Fixed interactive error messages to render with trailing spacing so reload errors do not run into resource listings ([#4510](https://github.com/earendil-works/pi/issues/4510)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.74.1/packages/coding-agent/CHANGELOG.md","v0.74.1@2c708492e30a3e9577075f2145d411cd95713033","EXTRACTED"
"pi-coding-agent-0.74.1-018","0.74.1","18","BULLET","Fixed","Fixed `.agents` package provenance metadata to survive package-manager scans.","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.74.1/packages/coding-agent/CHANGELOG.md","v0.74.1@2c708492e30a3e9577075f2145d411cd95713033","EXTRACTED"
"pi-coding-agent-0.74.1-019","0.74.1","19","BULLET","Fixed","Fixed nested code fences in the Termux setup documentation so the example AGENTS.md renders correctly ([#4503](https://github.com/earendil-works/pi/issues/4503)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.74.1/packages/coding-agent/CHANGELOG.md","v0.74.1@2c708492e30a3e9577075f2145d411cd95713033","EXTRACTED"
"pi-coding-agent-0.74.1-020","0.74.1","20","BULLET","Fixed","Fixed tool output expansion while extension confirmation dialogs are focused ([#4429](https://github.com/earendil-works/pi/issues/4429)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.74.1/packages/coding-agent/CHANGELOG.md","v0.74.1@2c708492e30a3e9577075f2145d411cd95713033","EXTRACTED"
"pi-coding-agent-0.74.1-021","0.74.1","21","BULLET","Fixed","Fixed auto-retry for Anthropic streams that end before `message_stop` ([#4433](https://github.com/earendil-works/pi/issues/4433)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.74.1/packages/coding-agent/CHANGELOG.md","v0.74.1@2c708492e30a3e9577075f2145d411cd95713033","EXTRACTED"
"pi-coding-agent-0.74.1-022","0.74.1","22","BULLET","Fixed","Fixed compaction summary calls to clamp requested output tokens to model limits.","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.74.1/packages/coding-agent/CHANGELOG.md","v0.74.1@2c708492e30a3e9577075f2145d411cd95713033","EXTRACTED"
"pi-coding-agent-0.74.1-023","0.74.1","23","BULLET","Fixed","Fixed uncaught interactive-mode exceptions to restore the terminal before exiting ([#4426](https://github.com/earendil-works/pi-mono/pull/4426) by [@ofa1](https://github.com/ofa1)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.74.1/packages/coding-agent/CHANGELOG.md","v0.74.1@2c708492e30a3e9577075f2145d411cd95713033","EXTRACTED"
"pi-coding-agent-0.74.1-024","0.74.1","24","BULLET","Fixed","Fixed ANSI stripping to match `strip-ansi` behavior after dependency removal.","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.74.1/packages/coding-agent/CHANGELOG.md","v0.74.1@2c708492e30a3e9577075f2145d411cd95713033","EXTRACTED"
"pi-coding-agent-0.74.1-025","0.74.1","25","BULLET","Fixed","Fixed UUIDv7 sequence generation shared by session IDs after dependency removal.","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.74.1/packages/coding-agent/CHANGELOG.md","v0.74.1@2c708492e30a3e9577075f2145d411cd95713033","EXTRACTED"
"pi-coding-agent-0.74.1-026","0.74.1","26","BULLET","Fixed","Fixed OpenRouter cached-token usage accounting, Fireworks caching compatibility, and OpenAI Codex WebSocket proxy handling inherited from `@earendil-works/pi-ai`.","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.74.1/packages/coding-agent/CHANGELOG.md","v0.74.1@2c708492e30a3e9577075f2145d411cd95713033","EXTRACTED"
"pi-coding-agent-0.74.1-027","0.74.1","27","BULLET","Fixed","Fixed markdown list wrapping, task-list checkboxes, large markdown rendering, WezTerm Kitty keyboard escape handling, and short-viewport inline image placement inherited from `@earendil-works/pi-tui`.","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.74.1/packages/coding-agent/CHANGELOG.md","v0.74.1@2c708492e30a3e9577075f2145d411cd95713033","EXTRACTED"
"pi-coding-agent-0.74.1-028","0.74.1","28","BULLET","Fixed","Fixed theme sharing across package scopes so extensions do not crash with `Theme not initialized` ([#4333](https://github.com/earendil-works/pi/issues/4333)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.74.1/packages/coding-agent/CHANGELOG.md","v0.74.1@2c708492e30a3e9577075f2145d411cd95713033","EXTRACTED"
"pi-coding-agent-0.74.1-029","0.74.1","29","BULLET","Fixed","Fixed keybinding hints to show Option instead of Alt on macOS ([#4289](https://github.com/earendil-works/pi/issues/4289)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.74.1/packages/coding-agent/CHANGELOG.md","v0.74.1@2c708492e30a3e9577075f2145d411cd95713033","EXTRACTED"
"pi-coding-agent-0.74.1-030","0.74.1","30","BULLET","Fixed","Fixed the interactive update notification to render the changelog as an OSC 8 hyperlink when the terminal supports hyperlinks ([#4280](https://github.com/earendil-works/pi/issues/4280)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.74.1/packages/coding-agent/CHANGELOG.md","v0.74.1@2c708492e30a3e9577075f2145d411cd95713033","EXTRACTED"
"pi-coding-agent-0.74.0-001","0.74.0","1","BULLET","Changed","Updated repository links and package references for the move to `earendil-works/pi-mono` and `@earendil-works/*` package scopes.","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.74.0/packages/coding-agent/CHANGELOG.md","v0.74.0@1eee081e29c1323c40b98db11d0a62b919831881","EXTRACTED"
"pi-coding-agent-0.73.1-001","0.73.1","1","BULLET","New Features","**Self-update support for the npm scope migration**: `pi update --self` now supports the upcoming package rename from `@mariozechner/pi-coding-agent` to `@earendil-works/pi-coding-agent`. After the new package is published, existing global installs can update through the normal self-update flow; pi will uninstall the old global package and install the package name returned by the version check endpoint.","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.73.1/packages/coding-agent/CHANGELOG.md","v0.73.1@781152fc24841dc54b22284514604048ebe5e2c9","EXTRACTED"
"pi-coding-agent-0.73.1-002","0.73.1","2","BULLET","New Features","**Interactive OAuth login selection**: OAuth providers can now present multiple login choices in `/login`, enabling provider-specific interactive authentication flows. See [Providers](docs/providers.md).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.73.1/packages/coding-agent/CHANGELOG.md","v0.73.1@781152fc24841dc54b22284514604048ebe5e2c9","EXTRACTED"
"pi-coding-agent-0.73.1-003","0.73.1","3","BULLET","New Features","**JSONC-style `models.json` parsing**: `models.json` now allows comments and trailing commas, making custom provider and model configuration easier to maintain. See [Providers](docs/providers.md) and [Custom Providers](docs/custom-provider.md).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.73.1/packages/coding-agent/CHANGELOG.md","v0.73.1@781152fc24841dc54b22284514604048ebe5e2c9","EXTRACTED"
"pi-coding-agent-0.73.1-004","0.73.1","4","BULLET","Added","Added interactive login selection support so OAuth providers can present multiple login choices ([#4190](https://github.com/earendil-works/pi-mono/pull/4190) by [@mitsuhiko](https://github.com/mitsuhiko)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.73.1/packages/coding-agent/CHANGELOG.md","v0.73.1@781152fc24841dc54b22284514604048ebe5e2c9","EXTRACTED"
"pi-coding-agent-0.73.1-005","0.73.1","5","BULLET","Changed","Changed `pi update --self` to honor the active package name returned by the Pi version check endpoint, defaulting to the current package when omitted and uninstalling the old global package before installing a renamed package.","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.73.1/packages/coding-agent/CHANGELOG.md","v0.73.1@781152fc24841dc54b22284514604048ebe5e2c9","EXTRACTED"
"pi-coding-agent-0.73.1-006","0.73.1","6","BULLET","Changed","Changed extension loading to use upstream `jiti` 2.7 instead of the `@mariozechner/jiti` fork ([#4244](https://github.com/earendil-works/pi-mono/pull/4244) by [@pi0](https://github.com/pi0)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.73.1/packages/coding-agent/CHANGELOG.md","v0.73.1@781152fc24841dc54b22284514604048ebe5e2c9","EXTRACTED"
"pi-coding-agent-0.73.1-007","0.73.1","7","BULLET","Changed","Changed `models.json` parsing to allow comments and trailing commas ([#4162](https://github.com/earendil-works/pi-mono/pull/4162) by [@julien-c](https://github.com/julien-c)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.73.1/packages/coding-agent/CHANGELOG.md","v0.73.1@781152fc24841dc54b22284514604048ebe5e2c9","EXTRACTED"
"pi-coding-agent-0.73.1-008","0.73.1","8","BULLET","Fixed","Fixed `pi -p` treating prompts that start with YAML frontmatter as extension flags instead of user messages ([#4163](https://github.com/badlogic/pi-mono/issues/4163)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.73.1/packages/coding-agent/CHANGELOG.md","v0.73.1@781152fc24841dc54b22284514604048ebe5e2c9","EXTRACTED"
"pi-coding-agent-0.73.1-009","0.73.1","9","BULLET","Fixed","Fixed pending tool results not updating in the live TUI after toggling thinking block visibility while the tool is running ([#4167](https://github.com/badlogic/pi-mono/issues/4167)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.73.1/packages/coding-agent/CHANGELOG.md","v0.73.1@781152fc24841dc54b22284514604048ebe5e2c9","EXTRACTED"
"pi-coding-agent-0.73.1-010","0.73.1","10","BULLET","Fixed","Fixed `/copy` reporting success on Linux without writing the clipboard on Wayland-only compositors (Hyprland, Niri, ...) by skipping the X11-only native addon on Linux and routing through `wl-copy`/`xclip`/`xsel` instead ([#4177](https://github.com/badlogic/pi-mono/issues/4177)).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.73.1/packages/coding-agent/CHANGELOG.md","v0.73.1@781152fc24841dc54b22284514604048ebe5e2c9","EXTRACTED"
